STATIONS_ID;MESS_DATUM;QN_8;  R1;RS_IND;WRTR;eor
      13670;2017122701;    3;   0.0;   0;-999;eor
      13670;2017122702;    3;   0.0;   0;-999;eor
      13670;2017122703;    3;   0.0;   0;-999;eor
      13670;2017122704;    3;   0.0;   0;-999;eor
      13670;2017122705;    3;   0.0;   0;-999;eor
      13670;2017122706;    3;   0.0;   0;-999;eor
      13670;2017122707;    3;   0.0;   1;-999;eor
      13670;2017122708;    3;   0.3;   1;-999;eor
      13670;2017122709;    3;   0.2;   1;-999;eor
      13670;2017122710;    3;   0.2;   1;-999;eor
      13670;2017122711;    3;   0.4;   1;-999;eor
      13670;2017122712;    3;   0.2;   1;-999;eor
      13670;2017122713;    3;   0.0;   0;-999;eor
      13670;2017122714;    3;   0.0;   0;-999;eor
      13670;2017122715;    3;   0.0;   0;-999;eor
      13670;2017122716;    3;   0.0;   0;-999;eor
      13670;2017122717;    3;   0.0;   0;-999;eor
      13670;2017122718;    3;   0.0;   0;-999;eor
      13670;2017122719;    3;   0.0;   0;-999;eor
      13670;2017122720;    3;   0.0;   0;-999;eor
      13670;2017122721;    3;   1.2;   1;-999;eor
      13670;2017122722;    3;   0.0;   0;-999;eor
      13670;2017122723;    3;   0.1;   1;-999;eor
      13670;2017122800;    3;   0.0;   0;-999;eor
      13670;2017122801;    3;   0.0;   0;-999;eor
      13670;2017122802;    3;   0.0;   0;-999;eor
      13670;2017122803;    3;   0.0;   0;-999;eor
      13670;2017122804;    3;   0.0;   0;-999;eor
      13670;2017122805;    3;   0.0;   0;-999;eor
      13670;2017122806;    3;   0.0;   0;-999;eor
      13670;2017122807;    3;   0.0;   0;-999;eor
      13670;2017122808;    3;   0.0;   0;-999;eor
      13670;2017122809;    3;   0.2;   1;-999;eor
      13670;2017122810;    3;   0.0;   0;-999;eor
      13670;2017122811;    3;   0.0;   0;-999;eor
      13670;2017122812;    3;   0.0;   0;-999;eor
      13670;2017122813;    3;   0.0;   0;-999;eor
      13670;2017122814;    3;   0.0;   0;-999;eor
      13670;2017122815;    3;   0.0;   0;-999;eor
      13670;2017122816;    3;   0.0;   0;-999;eor
      13670;2017122817;    3;   0.0;   0;-999;eor
      13670;2017122818;    3;   0.0;   0;-999;eor
      13670;2017122819;    3;   0.0;   0;-999;eor
      13670;2017122820;    3;   0.0;   0;-999;eor
      13670;2017122821;    3;   0.0;   0;-999;eor
      13670;2017122822;    3;   0.0;   0;-999;eor
      13670;2017122823;    3;   0.0;   0;-999;eor
      13670;2017122900;    3;   0.0;   0;-999;eor
      13670;2017122901;    3;   0.0;   0;-999;eor
      13670;2017122902;    3;   0.0;   0;-999;eor
      13670;2017122903;    3;   0.0;   0;-999;eor
      13670;2017122904;    3;   0.0;   0;-999;eor
      13670;2017122905;    3;   0.0;   0;-999;eor
      13670;2017122906;    3;   0.0;   0;-999;eor
      13670;2017122907;    3;   0.0;   0;-999;eor
      13670;2017122908;    3;   0.0;   0;-999;eor
      13670;2017122909;    3;   0.0;   0;-999;eor
      13670;2017122910;    3;   0.0;   0;-999;eor
      13670;2017122911;    3;   0.0;   0;-999;eor
      13670;2017122912;    3;   0.0;   0;-999;eor
      13670;2017122913;    3;   0.0;   0;-999;eor
      13670;2017122914;    3;   0.7;   1;-999;eor
      13670;2017122915;    3;   1.5;   1;-999;eor
      13670;2017122916;    3;   0.4;   1;-999;eor
      13670;2017122917;    3;   0.8;   1;-999;eor
      13670;2017122918;    3;   0.2;   1;-999;eor
      13670;2017122919;    3;   0.2;   1;-999;eor
      13670;2017122920;    3;   0.0;   0;-999;eor
      13670;2017122921;    3;   0.0;   0;-999;eor
      13670;2017122922;    3;   0.0;   0;-999;eor
      13670;2017122923;    3;   0.0;   0;-999;eor
      13670;2017123000;    3;   0.1;   1;-999;eor
      13670;2017123001;    3;   0.0;   0;-999;eor
      13670;2017123002;    3;   0.0;   0;-999;eor
      13670;2017123003;    3;   0.0;   0;-999;eor
      13670;2017123004;    3;   0.0;   0;-999;eor
      13670;2017123005;    3;   0.0;   0;-999;eor
      13670;2017123006;    3;   0.2;   1;-999;eor
      13670;2017123007;    3;   0.8;   1;-999;eor
      13670;2017123008;    3;   0.9;   1;-999;eor
      13670;2017123009;    3;   0.6;   1;-999;eor
